CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;21.07.2025;0.056;0.062;0.06;0.062;0.061;0.047;0.035;0.037;0.049;0.052;0.053;0.075;0.057;0.055;0.051;0.041;0.036;0.039;0.06;0.055;0.061;0.064;0.046;0.051;0.044;0.038;0.027;0.033;0.027;0.023;0.045;0.019;0;0;0;0;0;0;0;0.012;0.004;0;0;0;0;0;0;0;0;0.015;0.017;0;0;0;0;0;0;0;0.009;0.004;0;0;0;0;0;0;0;0;0.058;0.007;0;0;0;0;0;0;0;0;0;0.004;0.028;0.003;0;0.022;0.081;0.073;0.068;0.077;0.072;0.084;0.084;0.078;0.053;0.047;0.053;0.064
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;22.07.2025;0.088;0.082;0.061;0.042;0.061;0.039;0.037;0.054;0.078;0.064;0.044;0.045;0.044;0.042;0.041;0.064;0.062;0.072;0.04;0.034;0.036;0.056;0.048;0.055;0.062;0.037;0.019;0.001;0;0;0.017;0.02;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029;0.04;0.048;0.037;0.043;0.054;0.07;0.074;0.043;0.032;0.038;0.049;0.038
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;23.07.2025;0.045;0.072;0.061;0.067;0.048;0.035;0.036;0.042;0.061;0.043;0.062;0.067;0.054;0.046;0.04;0.045;0.037;0.041;0.058;0.051;0.06;0.059;0.058;0.047;0.013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012;0.047;0.055;0.071;0.056;0.033;0.038;0.048;0.043;0.071;0.071;0.113;0.105;0.105;0.108
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;24.07.2025;0.093;0.097;0.107;0.123;0.129;0.118;0.094;0.087;0.109;0.113;0.088;0.098;0.129;0.129;0.111;0.093;0.1;0.091;0.111;0.104;0.097;0.122;0.119;0.12;0.097;0.096;0.09;0.082;0.057;0.036;0.04;0.054;0.016;0;0;0;0;0;0;0.03;0.008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.02;0;0;0;0;0;0;0;0;0.01;0.024;0.021;0.032;0.027;0.049;0.076;0.062;0.043;0.037;0.06;0.039;0.034;0.04;0.043;0.07;0.061;0.056;0.036;0.043
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;25.07.2025;0.055;0.034;0.037;0.039;0.055;0.07;0.059;0.047;0.036;0.041;0.048;0.046;0.033;0.033;0.068;0.075;0.052;0.032;0.046;0.048;0.042;0.038;0.041;0.036;0.063;0.073;0.055;0.015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0.06;0.626;0.182;0;0;0.016;0.025;0.039;0.04;0.066;0.081;0.086;0.095;0.098;0.104;0.1;0.104;0.123;0.116;0.121;0.113;0.086;0.054;0.04;0.043
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;26.07.2025;0.04;0.04;0.055;0.046;0.057;0.058;0.064;0.051;0.033;0.037;0.045;0.04;0.051;0.041;0.047;0.061;0.064;0.065;0.037;0.031;0.036;0.049;0.051;0.036;0.043;0.063;0.061;0.054;0.028;0.004;0;0;0;0;0;0;0.004;0;0;0;0.003;0.002;0.002;0;0;0;0;0;0;0;0;0;0.026;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0.004;0;0;0;0.04;0.07;0.021;0.002;0.009;0;0.001;0.017;0.008;0.011;0;0.011;0.044;0.036;0.039;0.048;0.04;0.053;0.064;0.061;0.057;0.045;0.051;0.053;0.097;0.088
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;27.07.2025;0.092;0.13;0.115;0.109;0.094;0.083;0.1;0.096;0.059;0.049;0.048;0.069;0.064;0.065;0.036;0.036;0.054;0.044;0.036;0.041;0.039;0.069;0.066;0.06;0.036;0.029;0.043;0.013;0;0;0;0;0;0;0;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0.341;0.067;0;0.111;0.155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027;0.052;0.008;0.003;0.014;0.008;0.068;0.087;0.075;0.094;0.074;0.082;0.093;0.083;0.074;0.078;0.094;0.103;0.055;0.057
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;28.07.2025;0.065;0.051;0.043;0.045;0.069;0.071;0.062;0.066;0.043;0.042;0.045;0.05;0.051;0.056;0.07;0.056;0.042;0.055;0.044;0.036;0.035;0.05;0.056;0.058;0.057;0.061;0.041;0.051;0.035;0.002;0.014;0.042;0.003;0;0;0;0;0;0;0;0;0;0.003;0.003;0;0;0;0;0;0;0.001;0.001;0.011;0;0;0;0;0;0.013;0.007;0.132;0.081;0;0;0;0;0;0;0;0;0;0;0;0;0;0.435;0.224;0;0.004;0.007;0.033;0.06;0.056;0.066;0.079;0.076;0.077;0.095;0.097;0.075;0.098;0.096;0.087;0.068;0.066;0.048
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;29.07.2025;0.035;0.049;0.042;0.048;0.068;0.059;0.065;0.043;0.041;0.041;0.048;0.05;0.048;0.042;0.062;0.062;0.056;0.056;0.036;0.035;0.039;0.05;0.047;0.036;0.042;0.041;0.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006;0.029;0.054;0.046;0.039;0.067;0.06;0.064;0.049;0.047;0.035;0.038;0.05;0.058
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;30.07.2025;0.035;0.055;0.07;0.062;0.051;0.037;0.049;0.04;0.039;0.054;0.047;0.04;0.062;0.065;0.064;0.047;0.04;0.046;0.037;0.048;0.052;0.048;0.036;0.049;0.073;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013;0.015;0.043;0.04;0.041;0.077;0.067;0.061;0.039;0.047;0.05;0.04;0.043;0.045;0.034
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;31.07.2025;0.076;0.075;0.059;0.035;0.037;0.059;0.045;0.04;0.041;0.04;0.068;0.073;0.066;0.037;0.039;0.052;0.054;0.035;0.035;0.045;0.047;0.074;0.062;0.053;0.039;0.04;0.019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.081;0.031;0;0;0.007;0.035;0.051;0.052;0.087;0.111;0.098;0.063;0.065;0.079;0.071;0.075;0.069;0.084;0.064
